timestamp,NO1_consumption,NO1_temperature,NO2_consumption,NO2_temperature,NO3_consumption,NO3_temperature,NO4_consumption,NO4_temperature,NO5_consumption,NO5_temperature
2021-03-17 15:00:00+00:00,5059.239735,5.4,4942.427556,5.8,3510.89973,2.8,2533.978491,-5.4,2251.387216,6.6
2021-03-17 16:00:00+00:00,5146.375749,5.3,4955.269872,5.3,3489.767125,2.9,2516.178797,-5.9,2251.023046,6.3
2021-03-17 17:00:00+00:00,5299.39935,4.6,5049.28024,4.5,3523.456706,2.9,2550.622883,-6.6,2262.098171,5.8
2021-03-17 18:00:00+00:00,5449.191359,3.1,5154.836708,4.0,3580.994455,2.5,2559.561521,-7.4,2305.949328,5.5
2021-03-17 19:00:00+00:00,5422.788522,1.4,5123.236577,4.1,3556.81714,2.0,2570.768865,-7.9,2291.222765,4.9
2021-03-17 20:00:00+00:00,5337.424595,0.3,5049.070983,4.2,3532.205406,2.2,2533.568722,-9.1,2271.393691,4.0
2021-03-17 21:00:00+00:00,5142.823643,0.5,4920.842819,4.3,3453.480965,2.4,2495.381595,-10.0,2210.313703,3.5
2021-03-17 22:00:00+00:00,4887.645738,-0.7,4746.52778,3.7,3327.746284,2.5,2437.588514,-10.5,2130.821435,2.4
2021-03-17 23:00:00+00:00,4663.670995,-0.7,4619.33182,2.8,3263.151429,2.7,2399.073528,-10.7,2077.44305,3.2
2021-03-18 00:00:00+00:00,4488.885373,-0.6,4545.030469,3.0,3218.214031,2.9,2366.765649,-11.0,2035.957768,3.3
2021-03-18 01:00:00+00:00,4443.199866,-0.6,4535.126007,3.6,3195.381044,2.5,2340.67833,-10.7,2014.392488,3.1
2021-03-18 02:00:00+00:00,4459.359501,-0.8,4548.931694,3.5,3194.242409,2.6,2350.319988,-9.6,2011.034737,3.1
2021-03-18 03:00:00+00:00,4531.671452,-0.8,4615.64437,3.1,3201.233134,3.2,2368.281792,-10.3,2017.91376,3.1
2021-03-18 04:00:00+00:00,4776.976767,-2.0,4747.964171,2.1,3254.806336,3.2,2393.496494,-10.2,2061.027867,3.1
2021-03-18 05:00:00+00:00,5332.655596,-2.6,5047.837061,1.2,3421.936809,3.3,2442.898909,-8.0,2183.174719,2.7
2021-03-18 06:00:00+00:00,5831.38969,-2.2,5401.612258,1.4,3625.715231,3.1,2554.05543,-7.0,2324.501719,2.2
2021-03-18 07:00:00+00:00,5892.600888,-1.5,5413.717649,1.4,3726.401984,3.0,2570.751951,-6.9,2381.404255,2.2
2021-03-18 08:00:00+00:00,5701.281484,1.0,5336.17626,2.5,3731.791677,3.0,2485.296701,-6.3,2370.960337,2.9
2021-03-18 09:00:00+00:00,5496.852434,3.4,5262.115993,4.4,3689.588885,2.9,2445.622221,-5.7,2297.115803,3.9
2021-03-18 10:00:00+00:00,5314.040997,3.7,5161.234469,4.8,3639.533328,2.9,2404.454884,-4.6,2293.677725,4.4
2021-03-18 11:00:00+00:00,5226.473661,5.7,5031.815294,5.4,3608.851654,3.1,2382.767794,-4.2,2253.472192,5.5
2021-03-18 12:00:00+00:00,5116.200844,5.7,4968.207369,6.1,3578.389244,3.8,2336.033784,-4.0,2210.563546,6.1
2021-03-18 13:00:00+00:00,5065.670995,6.8,4957.524783,6.6,3562.172986,4.1,2388.69225,-3.8,2198.087512,7.3
2021-03-18 14:00:00+00:00,5065.392259,7.7,4920.95733,7.4,3578.822805,5.3,2404.823763,-3.7,2194.989853,8.2
2021-03-18 15:00:00+00:00,5113.731036,7.9,4905.80413,8.2,3567.992182,4.5,2446.805712,-3.5,2200.946296,8.7
2021-03-18 16:00:00+00:00,5106.515375,7.6,4885.348529,7.6,3552.274023,4.0,2466.907576,-3.9,2192.129824,8.0
2021-03-18 17:00:00+00:00,5214.308036,7.1,4980.38627,7.4,3588.173638,2.7,2509.905487,-4.7,2216.0957,7.2
2021-03-18 18:00:00+00:00,5270.780075,6.0,5101.336739,6.1,3633.004627,1.6,2561.657633,-5.1,2257.355779,6.4
2021-03-18 19:00:00+00:00,5174.045918,5.5,5068.484286,5.9,3611.885341,0.3,2562.914341,-5.2,2246.661864,5.8
2021-03-18 20:00:00+00:00,5024.512329,5.0,4970.831622,5.5,3565.480503,-0.4,2546.165007,-4.3,2214.924727,4.9
2021-03-18 21:00:00+00:00,4802.851846,4.5,4815.859203,4.4,3493.697484,-1.0,2450.5192,-4.1,2156.701687,4.8
2021-03-18 22:00:00+00:00,4569.242298,3.7,4663.664799,4.1,3401.97206,-1.5,2394.109055,-4.3,2088.378299,4.8
2021-03-18 23:00:00+00:00,4388.200968,3.5,4542.454139,3.7,3320.847466,-1.4,2377.685388,-4.3,2039.290689,4.6
2021-03-19 00:00:00+00:00,4289.953739,3.0,4483.810889,3.0,3293.11405,-1.1,2363.946149,-4.3,2014.506947,3.4
2021-03-19 01:00:00+00:00,4283.936777,1.9,4491.250298,2.8,3271.596097,-1.3,2310.265829,-4.2,2005.457416,2.5
2021-03-19 02:00:00+00:00,4315.773759,1.3,4502.252322,2.4,3274.022377,-1.5,2333.636913,-4.0,2004.576302,1.7
2021-03-19 03:00:00+00:00,4399.501717,1.0,4562.176288,0.6,3261.358799,-1.2,2367.508683,-3.2,2017.985419,1.5
2021-03-19 04:00:00+00:00,4645.221847,0.6,4702.507695,0.3,3302.553621,-1.2,2398.216821,-3.2,2064.010205,0.8
2021-03-19 05:00:00+00:00,5175.235946,-0.1,4992.172097,0.1,3501.069569,-1.3,2489.96635,-5.2,2181.537153,0.3
2021-03-19 06:00:00+00:00,5704.331702,-0.6,5338.538291,-0.7,3702.403456,-1.3,2648.91576,-5.3,2302.077932,0.3
2021-03-19 07:00:00+00:00,5797.994605,-0.8,5421.05517,-0.3,3772.682418,-1.2,2691.946607,-5.2,2322.289782,0.3
2021-03-19 08:00:00+00:00,5674.779107,-0.1,5311.167334,2.5,3774.787179,-0.9,2689.462939,-3.4,2282.807662,1.2
2021-03-19 09:00:00+00:00,5580.784989,0.0,5234.069111,5.6,3740.492811,0.0,2660.91303,-1.8,2246.505046,4.2
2021-03-19 10:00:00+00:00,5496.307967,0.4,5148.484231,6.6,3680.530551,0.8,2637.033179,-0.6,2208.861781,6.6
2021-03-19 11:00:00+00:00,5381.908735,0.7,5073.143928,6.6,3620.798318,2.1,2579.670673,0.6,2181.501599,8.1
2021-03-19 12:00:00+00:00,5251.327715,1.5,4983.951948,6.2,3625.995413,2.7,2576.580636,1.2,2162.596179,8.3
2021-03-19 13:00:00+00:00,5158.593284,1.7,4934.478765,5.4,3676.18985,3.7,2539.125672,2.3,2174.545212,7.4
2021-03-19 14:00:00+00:00,5142.950473,2.2,4941.608913,5.5,3678.772285,3.7,2529.279748,2.9,2192.451755,6.5
2021-03-19 15:00:00+00:00,5202.896511,2.1,4980.919303,4.8,3652.277161,3.9,2491.029263,3.3,2235.574268,5.3
2021-03-19 16:00:00+00:00,5256.737692,1.9,5031.197173,4.3,3625.8403,3.4,2488.888604,3.4,2245.075546,4.5
2021-03-19 17:00:00+00:00,5372.126234,1.8,5108.633009,3.9,3635.898451,3.1,2488.775764,2.8,2263.528666,4.1
2021-03-19 18:00:00+00:00,5405.417551,1.3,5175.97302,3.5,3654.751821,3.0,2473.723883,2.4,2281.729379,3.9
2021-03-19 19:00:00+00:00,5234.794382,1.1,5109.725623,3.5,3594.087168,2.7,2445.142312,3.1,2246.064481,3.8
2021-03-19 20:00:00+00:00,5056.470362,1.0,4971.143871,3.4,3513.277225,2.4,2382.149476,3.2,2202.483082,3.9
2021-03-19 21:00:00+00:00,4880.560435,0.3,4823.681799,3.6,3438.673946,2.7,2334.9351,3.5,2131.441296,3.9
2021-03-19 22:00:00+00:00,4710.936406,-0.1,4689.728328,3.7,3354.429582,6.2,2275.494656,2.0,2074.222166,4.0
2021-03-19 23:00:00+00:00,4554.21759,-0.8,4618.456251,3.7,3197.760163,5.8,2228.801082,1.2,2023.512446,4.1
2021-03-20 00:00:00+00:00,4440.452309,-2.0,4554.08744,3.3,3220.919091,5.7,2162.868708,1.1,1996.744201,4.2
2021-03-20 01:00:00+00:00,4393.53619,-2.2,4520.173246,3.2,3177.9693,5.7,2143.434305,1.4,1978.743838,4.2
2021-03-20 02:00:00+00:00,4392.447269,-2.5,4471.909089,3.3,3170.920104,5.7,2167.167759,0.1,1969.282301,4.1
2021-03-20 03:00:00+00:00,4443.739274,-2.9,4515.127895,3.3,3168.912759,5.7,2163.106073,0.0,1966.665577,4.2
2021-03-20 04:00:00+00:00,4528.641773,-2.8,4552.899979,3.3,3162.754071,5.7,2176.783525,0.2,1972.149064,4.1
2021-03-20 05:00:00+00:00,4651.490322,-2.9,4597.855668,3.5,3195.228681,6.2,2170.116214,0.1,1994.209552,4.2
2021-03-20 06:00:00+00:00,4770.789882,-3.2,4694.557276,3.4,3241.882144,5.9,2210.687377,0.1,2036.83597,4.3
2021-03-20 07:00:00+00:00,4922.609062,-2.7,4805.638923,3.6,3316.283003,6.3,2266.130663,0.4,2098.485927,4.2
2021-03-20 08:00:00+00:00,4990.059632,-1.5,4868.300098,3.9,3410.793503,6.5,2302.183879,0.4,2160.596149,4.5
2021-03-20 09:00:00+00:00,4941.01156,0.6,4881.161014,4.5,3464.481164,6.3,2347.776379,0.2,2178.934902,4.8
2021-03-20 10:00:00+00:00,4817.451053,2.1,4805.841,5.8,3454.657849,6.2,2370.069352,0.6,2177.683186,5.3
2021-03-20 11:00:00+00:00,4703.231203,3.4,4715.647448,6.5,3441.99854,6.2,2290.452295,0.7,2160.530633,6.1
2021-03-20 12:00:00+00:00,4701.253143,4.6,4636.784878,6.6,3459.284841,6.8,2292.803873,0.9,2149.764483,6.5
2021-03-20 13:00:00+00:00,4697.362713,5.1,4606.329967,7.1,3482.970143,6.1,2303.348043,0.9,2147.104836,7.2
2021-03-20 14:00:00+00:00,4665.254239,5.6,4652.625662,6.7,3501.614235,5.5,2275.91484,0.9,2139.654658,6.9
2021-03-20 15:00:00+00:00,4751.745213,5.9,4686.442347,6.6,3502.771316,5.3,2308.227571,-0.2,2148.081231,6.9
2021-03-20 16:00:00+00:00,4897.783152,4.9,4744.32091,6.4,3514.600905,5.1,2339.958619,-0.6,2166.215827,6.8
2021-03-20 17:00:00+00:00,4977.207908,4.5,4816.537565,6.2,3557.0246,3.5,2375.524552,-0.9,2186.730807,6.9
2021-03-20 18:00:00+00:00,5009.247144,4.7,4873.483092,6.3,3604.452153,2.7,2401.152306,-0.9,2201.376204,6.4
2021-03-20 19:00:00+00:00,4806.39827,4.7,4751.812881,6.4,3548.44204,2.6,2358.136136,-1.2,2160.555393,5.6
2021-03-20 20:00:00+00:00,4652.483237,4.2,4661.486382,6.7,3490.653558,1.4,2313.973301,-1.0,2125.854116,4.8
2021-03-20 21:00:00+00:00,4498.854665,3.0,4577.623602,5.9,3462.198534,0.8,2290.065794,-1.3,2095.963058,4.3
2021-03-20 22:00:00+00:00,4339.262186,1.8,4505.133013,5.0,3414.026844,1.7,2257.341152,-1.6,2055.866889,3.9
2021-03-20 23:00:00+00:00,4193.286344,6.2,4436.953711,4.6,3361.097304,0.8,2224.374597,-1.2,2027.593337,4.1
2021-03-21 00:00:00+00:00,4108.610165,4.2,4389.789471,4.7,3322.840363,1.1,2209.395137,-2.1,2008.821751,4.0
2021-03-21 01:00:00+00:00,4073.427995,4.2,4376.485312,4.7,3301.405118,0.1,2194.75928,-2.6,1992.650714,3.6
2021-03-21 02:00:00+00:00,4095.486189,3.5,4398.694061,4.7,3304.958953,-0.1,2191.485238,-2.7,1987.090098,3.6
2021-03-21 03:00:00+00:00,4143.898458,1.4,4427.444002,4.4,3311.580599,-0.1,2189.445646,-2.4,1994.445094,3.9
2021-03-21 04:00:00+00:00,4199.672826,0.7,4459.984371,4.3,3333.403412,-0.3,2186.592021,-2.5,1999.69252,3.4
2021-03-21 05:00:00+00:00,4288.08281,1.2,4473.897288,4.5,3371.38995,-0.7,2200.89896,-3.9,1782.650211,3.2
2021-03-21 06:00:00+00:00,4360.531943,-0.7,4525.972159,4.3,3419.759736,-0.3,2221.92148,-3.8,1740.384651,3.3
2021-03-21 07:00:00+00:00,4382.870484,-0.7,4652.319546,4.1,3502.284164,-0.5,2257.765615,-3.3,1782.504556,3.4
2021-03-21 08:00:00+00:00,4490.441445,3.6,4729.503005,4.2,3585.392848,-0.4,2304.6475,-3.3,1823.099962,3.6
2021-03-21 09:00:00+00:00,4526.95567,5.4,4764.117529,4.8,3623.126384,0.4,2310.556977,-3.1,1835.989115,4.5
2021-03-21 10:00:00+00:00,4472.525183,6.1,4752.555293,5.1,3627.463014,-0.2,2311.448268,-3.8,1766.02113,4.8
2021-03-21 11:00:00+00:00,4420.300059,6.7,4715.257226,5.6,3599.620831,-0.2,2298.860089,-3.6,1803.803433,5.6
2021-03-21 12:00:00+00:00,4421.406196,7.1,4696.590756,6.0,3596.465724,0.5,2298.498481,-3.3,1779.369778,6.2
2021-03-21 13:00:00+00:00,4420.190616,7.0,4702.093125,6.1,3610.091418,0.3,2303.533299,-3.2,1801.175467,7.1
2021-03-21 14:00:00+00:00,4485.9967,6.9,4674.284828,6.0,3636.191292,0.4,2335.20438,-3.7,1829.937223,6.3
2021-03-21 15:00:00+00:00,4565.357427,6.9,4711.069516,5.9,3641.152835,0.6,2340.915599,-4.1,1856.093319,5.9
2021-03-21 16:00:00+00:00,4631.908639,6.8,4726.520616,5.6,3642.338078,1.6,2345.600099,-3.8,1880.6969,5.4
2021-03-21 17:00:00+00:00,4811.599187,6.7,4868.895714,5.3,3682.184695,1.8,2435.727615,-3.9,1927.080994,4.5
2021-03-21 18:00:00+00:00,4962.554892,5.2,5022.358197,5.1,3716.71502,1.5,2472.512768,-4.0,1974.524328,3.8
2021-03-21 19:00:00+00:00,4942.439576,4.6,5003.631369,5.1,3683.971791,0.9,2462.560054,-3.4,2012.824162,3.3
2021-03-21 20:00:00+00:00,4858.294406,3.6,4909.246421,4.8,3615.257199,1.3,2445.975061,-3.9,2042.303343,2.9
2021-03-21 21:00:00+00:00,4639.582923,3.4,4803.341394,4.8,3558.706136,1.5,2390.212947,-4.0,1995.783893,2.9
2021-03-21 22:00:00+00:00,4427.614298,3.6,4663.540463,5.0,3457.109907,2.3,2343.453178,-4.5,1929.215349,3.1
2021-03-21 23:00:00+00:00,4233.767525,3.3,4565.295665,4.7,3344.157748,2.4,2309.252332,-4.6,1904.33196,3.2
2021-03-22 00:00:00+00:00,4122.532172,3.2,4525.521213,4.4,3283.53245,2.4,2272.449539,-5.5,1945.764644,3.4
2021-03-22 01:00:00+00:00,4056.834305,3.2,4516.564696,4.4,3257.611174,2.9,2259.497869,-4.6,1949.480637,3.7
2021-03-22 02:00:00+00:00,4089.038037,2.8,4527.56289,4.4,3265.436876,3.1,2261.345968,-3.3,1955.865757,3.9
2021-03-22 03:00:00+00:00,4181.103846,2.2,4578.189194,4.6,3290.966068,3.6,2280.018103,-3.4,1963.410661,4.0
2021-03-22 04:00:00+00:00,4408.610397,1.0,4702.26401,4.2,3346.411677,3.7,2286.993005,-3.5,1992.563924,4.2
2021-03-22 05:00:00+00:00,4894.013266,-0.1,4988.269899,4.1,3479.189851,3.5,2364.380078,-3.3,2101.521496,4.3
2021-03-22 06:00:00+00:00,5397.123946,-0.6,5308.933705,4.2,3692.26601,4.1,2484.384449,-3.2,2246.535944,4.5
2021-03-22 07:00:00+00:00,5403.112873,-0.3,5347.822844,4.7,3784.786524,4.6,2523.673832,-2.4,2290.212217,4.6
2021-03-22 08:00:00+00:00,5157.400007,3.1,5251.546689,5.1,3764.426863,5.0,2488.806401,-2.1,2163.166077,5.0
2021-03-22 09:00:00+00:00,4938.940738,5.5,5133.844155,6.8,3728.69793,5.0,2449.992356,-1.4,2234.604332,5.5
2021-03-22 10:00:00+00:00,4772.055695,5.9,5038.431343,6.8,3718.735812,5.5,2451.94621,-0.7,2211.309138,6.4
2021-03-22 11:00:00+00:00,4671.211534,7.6,4978.723618,6.8,3693.682473,5.8,2428.620575,-0.6,2186.361923,7.2
2021-03-22 12:00:00+00:00,4557.172287,9.7,4905.268668,7.1,3659.644423,5.9,2438.444365,-0.1,2168.659319,7.5
2021-03-22 13:00:00+00:00,4462.801295,11.1,4866.143434,7.5,3642.949686,5.8,2411.752318,-0.6,2169.536285,7.5
2021-03-22 14:00:00+00:00,4430.18186,11.4,4851.729808,7.4,3656.848665,5.7,2440.475142,-0.9,2172.963526,7.7
2021-03-22 15:00:00+00:00,4497.825269,11.7,4889.03935,7.2,3652.318483,5.2,2425.850626,-1.0,2185.700444,7.8
2021-03-22 16:00:00+00:00,4551.87377,11.6,4885.342818,7.0,3617.416628,5.3,2408.403867,-0.9,2190.763137,7.3
2021-03-22 17:00:00+00:00,4641.063753,10.4,4929.173714,6.9,3615.558469,5.7,2406.478371,0.1,2195.201675,6.9
2021-03-22 18:00:00+00:00,4764.590115,9.6,4996.681233,6.8,3638.907457,6.1,2421.632377,0.9,2217.594827,6.7
2021-03-22 19:00:00+00:00,4683.447834,8.3,4950.605992,6.7,3613.745732,7.2,2405.694878,1.6,2192.301476,6.5
2021-03-22 20:00:00+00:00,4542.386182,7.9,4859.417311,6.2,3551.200597,7.0,2371.66094,2.1,2156.704755,6.4
2021-03-22 21:00:00+00:00,4370.697147,7.2,4712.444918,6.2,3471.776086,5.3,2309.85665,2.3,2104.398176,6.4
2021-03-22 22:00:00+00:00,4196.400857,5.1,4546.73541,6.4,3391.551775,3.9,2259.613673,2.5,2031.538221,6.4
2021-03-22 23:00:00+00:00,4036.026508,3.4,4427.403347,5.8,3284.205294,3.4,2198.85197,2.8,1964.813491,6.4
2021-03-23 00:00:00+00:00,3956.790414,2.2,4359.978409,5.2,3237.673499,3.9,2172.717194,3.5,1932.191076,6.5
2021-03-23 01:00:00+00:00,3936.986744,1.8,4347.627881,4.8,3211.636077,6.2,2144.871531,4.0,1910.586428,6.5
2021-03-23 02:00:00+00:00,3965.296965,2.5,4358.656676,4.9,3195.723206,5.9,2132.667902,4.2,1908.258188,6.4
2021-03-23 03:00:00+00:00,4051.035828,3.3,4406.189616,5.1,3195.503806,5.9,2149.879565,3.3,1914.09642,6.3
2021-03-23 04:00:00+00:00,4254.229546,1.9,4526.789236,5.2,3238.042644,6.1,2151.7032,2.8,1949.999076,6.3
2021-03-23 05:00:00+00:00,4737.074637,0.8,4806.555855,5.3,3381.657962,6.0,2243.126461,3.4,2054.820371,6.3
2021-03-23 06:00:00+00:00,5217.56252,0.8,5125.035953,5.4,3542.054954,6.3,2356.691758,3.3,2205.802795,6.3
2021-03-23 07:00:00+00:00,5192.946643,1.0,5164.303424,5.5,3625.888405,5.4,2398.222538,1.7,2256.60489,6.4
2021-03-23 08:00:00+00:00,4957.674354,4.5,5012.231942,6.0,3607.692453,5.1,2395.479245,0.5,2243.037004,6.6
2021-03-23 09:00:00+00:00,4762.482683,6.7,4904.733831,7.0,3605.651709,5.1,2401.204864,1.5,2198.058196,7.0
2021-03-23 10:00:00+00:00,4620.845581,7.1,4820.765645,8.3,3616.970623,5.1,2326.865716,2.3,2081.688008,7.4
2021-03-23 11:00:00+00:00,4495.146442,8.6,4761.518378,9.7,3604.754712,5.2,2266.166119,1.8,2017.475728,8.0
2021-03-23 12:00:00+00:00,4403.479436,10.4,4715.639097,9.9,3581.780169,7.7,2363.51671,1.4,2100.46081,8.6
2021-03-23 13:00:00+00:00,4345.619731,12.2,4701.883911,10.4,3558.473366,8.4,2383.485755,1.9,2122.215766,8.7
2021-03-23 14:00:00+00:00,4343.039358,11.8,4699.387236,9.7,3545.467518,8.8,2392.365681,1.6,2137.86816,9.1
2021-03-23 15:00:00+00:00,4388.602355,11.5,4733.998013,8.5,3528.622914,8.1,2371.282376,1.1,2168.545889,9.2
2021-03-23 16:00:00+00:00,4450.453182,10.3,4744.765748,7.8,3496.975988,7.9,2370.221051,1.6,2177.760328,8.9
2021-03-23 17:00:00+00:00,4588.706783,8.4,4795.591788,7.2,3498.385503,6.6,2367.983509,3.3,2178.950217,8.4
2021-03-23 18:00:00+00:00,4779.824691,6.5,4892.038708,6.9,3545.801872,5.5,2359.267501,2.7,2204.551342,7.5
2021-03-23 19:00:00+00:00,4755.630953,4.9,4861.1818,6.6,3534.346938,5.1,2342.708926,1.6,2191.468702,7.1
2021-03-23 20:00:00+00:00,4595.936943,3.5,4785.333629,6.4,3482.079076,4.8,2299.971047,1.0,2174.171436,6.5
2021-03-23 21:00:00+00:00,4376.366672,3.0,4650.758835,6.1,3412.549091,4.3,2191.544438,0.9,2114.330715,6.3
2021-03-23 22:00:00+00:00,4131.010992,3.0,4493.868228,5.9,3307.40401,3.3,2135.438903,1.3,2041.751883,6.4
2021-03-23 23:00:00+00:00,3898.301249,3.3,4379.571316,6.0,3252.988303,2.3,2130.918286,1.1,1994.833208,6.4
2021-03-24 00:00:00+00:00,3797.459164,3.7,4290.541502,6.2,3209.087991,1.8,2102.93242,0.7,1960.897841,6.1
2021-03-24 01:00:00+00:00,3787.603858,2.8,4268.476356,6.3,3173.506735,1.4,2091.995666,0.7,1938.458083,6.0
2021-03-24 02:00:00+00:00,3789.59437,2.1,4271.423573,6.3,3172.763135,1.7,2061.791567,0.4,1916.417334,5.8
2021-03-24 03:00:00+00:00,3882.622258,2.2,4306.221111,6.5,3193.701893,1.5,2059.650888,0.3,1910.928963,6.0
2021-03-24 04:00:00+00:00,4088.453078,1.7,4428.451773,6.8,3257.515221,1.7,2040.867517,0.2,1941.95479,6.7
2021-03-24 05:00:00+00:00,4515.136012,1.0,4672.88653,7.1,3388.481498,2.0,2152.773943,0.0,2037.289424,6.8
2021-03-24 06:00:00+00:00,4932.456262,1.1,4968.425361,6.9,3567.253806,1.9,2254.402635,-0.1,2164.500245,6.8
2021-03-24 07:00:00+00:00,5002.005548,1.9,5038.494761,6.9,3595.276251,1.6,2262.317495,0.0,2207.012863,6.8
2021-03-24 08:00:00+00:00,4856.661361,5.0,4927.42577,7.1,3545.874036,2.3,2275.492315,0.5,2192.941962,6.9
2021-03-24 09:00:00+00:00,4697.08859,6.4,4812.134244,7.6,3504.976584,4.4,2231.545092,1.1,2173.725936,7.2
2021-03-24 10:00:00+00:00,4562.229748,6.9,4698.789381,8.5,3473.490328,5.9,2245.880593,3.1,2147.386346,8.0
2021-03-24 11:00:00+00:00,4454.788141,8.2,4682.568571,8.7,3480.952052,6.4,2228.234108,4.4,2137.37289,8.4
2021-03-24 12:00:00+00:00,4374.231469,9.1,4642.636998,9.0,3494.776294,8.1,2245.72955,4.4,2127.99983,8.2
2021-03-24 13:00:00+00:00,4315.226412,11.2,4592.210812,8.6,3506.274195,8.3,2245.013669,4.5,2125.5728,7.3
2021-03-24 14:00:00+00:00,4324.568156,11.0,4610.954145,8.2,3515.493094,8.3,2275.623734,3.8,2146.721214,7.1
2021-03-24 15:00:00+00:00,4380.624314,11.1,4662.374009,8.1,3506.530179,7.9,2278.716452,3.5,2164.494895,7.6
2021-03-24 16:00:00+00:00,4436.554698,9.9,4694.417851,7.5,3491.512073,7.8,2289.221661,3.0,2152.414915,7.5
2021-03-24 17:00:00+00:00,4507.174147,10.0,4775.093802,6.5,3521.475405,7.2,2313.260935,2.7,2169.641884,7.1
2021-03-24 18:00:00+00:00,4696.996076,7.6,4869.334885,6.1,3602.128848,5.8,2353.159401,1.8,2215.979938,4.5
2021-03-24 19:00:00+00:00,4644.512671,4.7,4866.867411,6.0,3577.591734,5.0,2355.595034,1.6,2211.429448,4.0
2021-03-24 20:00:00+00:00,4535.619449,2.8,4781.073097,6.2,3532.734634,4.2,2317.474413,1.8,2174.989193,4.5
2021-03-24 21:00:00+00:00,4340.270938,1.4,4659.094887,3.7,3457.538237,3.9,2297.040219,1.7,2121.779454,5.2
2021-03-24 22:00:00+00:00,4110.951772,1.1,4498.48996,3.8,3356.949859,3.4,2236.968044,2.2,2049.217265,5.9
2021-03-24 23:00:00+00:00,3955.812477,0.3,4393.329678,5.4,3275.747995,3.6,2182.537398,2.2,1983.776715,5.8
2021-03-25 00:00:00+00:00,3869.046946,0.3,4344.320112,5.5,3230.482661,2.7,2152.75982,3.2,1959.722312,5.8
2021-03-25 01:00:00+00:00,3851.288348,0.9,4342.262241,5.7,3200.020127,2.2,2121.142856,2.9,1951.009752,5.7
2021-03-25 02:00:00+00:00,3887.01828,0.7,4361.287739,6.0,3195.808494,1.9,2129.199576,2.5,1939.857357,5.0
2021-03-25 03:00:00+00:00,3985.814388,1.0,4395.484672,6.3,3193.073996,1.4,2131.876694,2.5,1944.532428,5.0
2021-03-25 04:00:00+00:00,4181.828248,-0.1,4493.859618,6.5,3252.9242,1.4,2160.375137,1.9,1979.552972,5.6
2021-03-25 05:00:00+00:00,4601.629961,-0.3,4716.647468,6.3,3394.734392,0.0,2244.796781,0.6,2079.313422,5.7
2021-03-25 06:00:00+00:00,5095.716898,0.5,5045.709417,6.4,3573.235898,0.1,2362.037064,0.2,2215.841204,5.4
2021-03-25 07:00:00+00:00,5253.542947,1.7,5136.220307,6.1,3630.051806,0.6,2385.855447,0.4,2283.830105,5.4
2021-03-25 08:00:00+00:00,5153.090291,3.3,5035.843319,6.5,3580.853042,1.8,2370.748306,-0.2,2268.697085,5.2
2021-03-25 09:00:00+00:00,4975.278678,3.9,4975.858381,7.4,3552.515021,5.5,2358.745632,-0.6,2251.578293,5.2
2021-03-25 10:00:00+00:00,4799.382971,4.7,4881.394196,7.6,3529.355469,8.1,2343.230655,-0.3,2239.255821,6.2
2021-03-25 11:00:00+00:00,4632.128189,5.7,4788.627351,7.8,3536.866549,8.3,2296.42868,-0.7,2216.748123,5.2
2021-03-25 12:00:00+00:00,4526.684134,7.6,4733.911427,7.9,3495.959873,6.7,2290.777449,-0.6,2190.525112,5.9
2021-03-25 13:00:00+00:00,4497.752,9.1,4702.216947,8.6,3486.482876,8.3,2308.844675,-0.2,2177.155468,5.9
2021-03-25 14:00:00+00:00,4524.664446,9.3,4723.469698,8.5,3502.355131,9.0,2326.937873,0.6,2160.002002,7.0
2021-03-25 15:00:00+00:00,4604.491128,9.6,4830.044007,8.6,3515.792201,7.5,2324.821074,-0.3,2162.599696,7.7
2021-03-25 16:00:00+00:00,4630.939157,8.9,4755.493883,7.7,3478.457625,5.2,2333.177405,-0.4,2162.646886,7.6
2021-03-25 17:00:00+00:00,4704.354559,8.0,4797.392231,7.5,3513.159162,4.7,2359.941342,-0.7,2171.181752,7.6
2021-03-25 18:00:00+00:00,4820.227966,6.5,4908.401965,6.8,3561.882534,4.6,2387.1786,-1.3,2213.435715,7.0
2021-03-25 19:00:00+00:00,4742.896006,6.0,4884.626809,6.4,3564.98929,3.6,2389.3845,-1.5,2211.120088,6.9
2021-03-25 20:00:00+00:00,4615.760201,4.8,4796.194882,6.3,3515.330009,2.5,2360.133376,-1.6,2174.368416,6.9
2021-03-25 21:00:00+00:00,4449.592369,3.8,4654.650974,6.0,3434.436576,1.7,2323.061678,-1.5,2121.573799,6.6
2021-03-25 22:00:00+00:00,4258.603365,2.2,4486.923233,5.9,3324.606694,0.7,2245.470283,-1.7,2049.281979,6.4
2021-03-25 23:00:00+00:00,4077.905037,1.2,4378.235964,6.1,3262.184884,1.0,2192.070603,-3.4,1993.297651,6.3
2021-03-26 00:00:00+00:00,4005.064877,0.4,4310.877202,6.2,3200.248236,1.1,2159.011567,-3.9,1959.090796,6.2
2021-03-26 01:00:00+00:00,3998.15127,-0.4,4291.868622,5.9,3188.504325,1.0,2129.151054,-2.8,1939.424667,6.9
2021-03-26 02:00:00+00:00,4012.117128,-0.5,4296.615899,5.8,3199.28781,0.6,2129.895564,-1.5,1930.687214,7.0
2021-03-26 03:00:00+00:00,4049.152494,-0.5,4358.890221,5.9,3223.497632,0.0,2149.792448,-1.2,1948.888207,6.4
